,text,unit
1082," Consider a finite insulated, uncharged conductor placed near a
finite positively charged conductor. The uncharged body must have a
potential: {[}Online April 23, 2013{]}

(1) less than the charged conductor and more than at infinity.

(2) more than the charged conductor and less than at infinity.

(3) more than the charged conductor and more than at infinity.

(4) less than the charged conductor and less than at infinity.

",Electrostatics and Capacitor
1083," Two small equal point charges of magnitude \(q\) are suspended from
a common point on the ceiling by insulating mass less strings of equal
lengths. They come to equilibrium with each string making angle
\(\theta\) from the vertical. If the mass of each charge is \(m\), then
the electrostatic potential at the centre ofline joining them will be
\(\left( \frac{1}{4\pi\epsilon_{0}} = k \right)\).

{[}Online April 22, 2013{]}

(1) \(2\sqrt{\text{kmg}tan\theta}\)

(2) \(\sqrt{\text{kmg}tan\theta}\)

(3) \(4\sqrt{\text{kmg}/tan\theta}\)

(4) \(\sqrt{\text{kmg}/tan\theta}\)

",Electrostatics and Capacitor
1084," A point charge of magnitude \(+ 1\mu C\) is fixed at \((0,0,0)\). An
isolated uncharged spherical conductor, is fixed with its center at
\((4,0,0)\). The potential and the induced electric field at the centre
of the sphere is : {[}Online April 22, 2013{]}

(1) \(1.8 \times 10^{5}\text{\ }V\) and
\(- 5.625 \times 10^{6}\text{\ }V/m\)

(2) \(0\text{\ }V\) and \(0\text{\ }V/m\)

(3) \(2.25 \times 10^{5}\text{\ }V\) and
\(- 5.625 \times 10^{6}\text{\ }V/m\)

(4) \(2.25 \times 10^{5}\text{\ }V\) and \(0\text{\ }V/m\)

",Electrostatics and Capacitor
1085," A charge of total amount \(Q\) is distributed over two concentric
hollow spheres of radii \(r\) and \(R(R > r)\) such that the surface
charge densities on the two spheres are equal. The electric potential at
the common centre is

{[}Online May 19, 2012{]}

(1)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{(R - r)Q}{\left( R^{2} + r^{2} \right)}\)

(2)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{(R + r)Q}{2\left( R^{2} + r^{2} \right)}\)

(3)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{(R + r)Q}{\left( R^{2} + r^{2} \right)}\)

(4)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{(R - r)Q}{2\left( R^{2} + r^{2} \right)}\)

",Electrostatics and Capacitor
1086," The electric potential \(V(x)\) in a region around the origin is
given by \(V(x) = 4x^{2}\) volts. The electric charge enclosed in a cube
of \(1\text{\ }m\) side with its centre at the origin is (in coulomb)

{[}Online May 7, 2012{]}

(1) \(8\varepsilon_{0}\)

(2) \(- 4\varepsilon_{0}\)

(3) 0

(4) \(- 8\varepsilon_{0}\)

",Electrostatics and Capacitor
1087," The electrostatic potential inside a charged spherical ball is given
by \(\phi = ar^{2} + b\) where \(r\) is the distance from the centre and
\(a,b\) are constants. Then the charge density inside the ball is:

{[}2011{]}

(1) \(- 6a_{0}r\)

(2) \(- 24\pi a\varepsilon_{0}\)

(3) \(- 6a\varepsilon_{0}\)

(4) \(- 24\pi a\varepsilon_{0}r\)

",Electrostatics and Capacitor
1088," An electric charge \(10^{- 3}\mu C\) is placed at the origin
\((0,0)\) of \(X - Y\) co-ordinate system. Two points \(A\) and \(B\)
are situated at \((\sqrt{2},\sqrt{2})\) and \((2,0)\) respectively. The
potential difference between the points \(A\) and \(B\) will be

{[}2007{]}

(1) \(4.5\) volts

(2) 9 volts

(3) Zero

(4) 2 volt

",Electrostatics and Capacitor
1090," The potential at a point \(x\) (measured in \(m\) ) due to some
charges situated on the \(x\)-axis is given by
\(V(x) = 20/\left( x^{2} - 4 \right)\) volt. The electric field \(E\) at
\(x = 4\mu m\) is given by {[}2007{]}

(1) \((10/9)\) volt \(/\mu m\) and in the \(+\) ve \(x\) direction

(2) \((5/3)\) volt \(/\mu m\) and in the-ve \(x\) direction

(3) \((5/3)\) volt \(/\mu m\) and in the +ve \(x\) direction

(4) \((10/9)\) volt \(/\mu m\) and in the -ve \(x\) direction

",Electrostatics and Capacitor
1091," Two thin wire rings each having a radius \(R\) are placed at a
distance \(d\) apart with their axes coinciding. The charges on the two
rings are \(+ q\) and \(- q\). The potential difference between the
centres of the two rings is

{[}2005{]}

(1)
\(\frac{q}{2\pi\epsilon_{0}}\left\lbrack \frac{1}{R} - \frac{1}{\sqrt{R^{2} + d^{2}}} \right\rbrack\)

(2) \(\frac{\text{qR}}{4\pi\epsilon_{0}d^{2}}\)

(3)
\(\frac{q}{4\pi\epsilon_{0}}\left\lbrack \frac{1}{R} - \frac{1}{\sqrt{R^{2} + d^{2}}} \right\rbrack\)

(4) zero

",Electrostatics and Capacitor
1092," A thin spherical conducting shell of radius \(R\) has a charge
\(q\). Another charge \(Q\) is placed at the centre of the shell.

The electrostatic potential at a point \(P\), a distance \(\frac{R}{2}\)
from the centre of the shell is

{[}2003{]}

(1) \(\frac{2Q}{4\pi\varepsilon_{o}R}\)

(2)
\(\frac{2Q}{4\pi\varepsilon_{o}R} - \frac{2q}{4\pi\varepsilon_{o}R}\)

(3) \(\frac{2Q}{4\pi\varepsilon_{o}R} + \frac{q}{4\pi\varepsilon_{o}R}\)

(4) \(\frac{(q + Q)2}{4\pi\varepsilon_{o}R}\)

",Electrostatics and Capacitor
1095," Hydrogen ion and singly ionized helium atom are accelerated, from
rest, through the same potential difference. The ratio of final speeds
of hydrogen and helium ions is close to :

{[}Sep. 03, 2020 (II){]}

(1) \(1:2\)

(2) \(10:7\)

(3) \(2:1\)

(4) \(5:7\)

",Electrostatics and Capacitor
1096," In free space, a particle A of charge \(1\mu C\) is held fixed at a
point P. Another particle \(B\) of the same charge and mass 4 \(\mu g\)
is kept at a distance of \(1\text{\ }\text{mm}\) from \(P\). If \(B\) is
released, then its velocity at a distance of \(9\text{\ }\text{mm}\)
from \(P\) is :

\(\left\lbrack \right.\ \) Take
\(\left. \ \frac{1}{4\pi\varepsilon_{0}} = 9 \times 10^{9}\text{Nm}^{2}C^{- 2} \right\rbrack\ \)
{[}10 April 2019 II{]}

(1) \(1.0\text{\ }m/s\)

(2) \(3.0 \times 10^{4}\text{\ }m/s\)

(3) \(2.0 \times 10^{3}\text{\ }m/s\)

(4) \(1.5 \times 10^{2}\text{\ }m/s\)

",Electrostatics and Capacitor
1101," Four equal point charges \(Q\) each are placed in the \(\text{xy}\)
plane at \((0,2),(4,2),(4, - 2)\) and \((0, - 2)\). The work required to
put a fifth charge \(Q\) at the origin of the coordinate system will be:

{[}10 Jan. 2019 II{]}

(1)
\(\frac{Q^{2}}{4\pi\varepsilon_{0}}\left( 1 + \frac{1}{\sqrt{3}} \right)\)

(2)
\(\frac{Q^{2}}{4\pi\varepsilon_{0}}\left( 1 + \frac{1}{\sqrt{5}} \right)\)

(3) \(\frac{Q^{2}}{2\sqrt{2}\pi\varepsilon_{0}}\)

(4) \(\frac{Q^{2}}{4\pi\varepsilon_{0}}\)

",Electrostatics and Capacitor
1102," Statement 1 : No work is required to be done to move a test charge
between any two points on an equipotential surface.

Statement 2 : Electric lines of force at the equipotential surfaces are
mutually perpendicular to each other.

{[}Online April 25, 2013{]}

(1) Statement 1 is true, Statement 2 is true, Statement 2 is the correct
explanation of Statement \(1.\)

(2) Statement 1 is true, Statement 2 is true, Statement 2 is not the
correct explanation of Statement \(1.\)

(3) Statement 1 is true, Statement 2 is false.

(4) Statement 1 is false, Statement 2 is true.

",Electrostatics and Capacitor
1103," An insulating solid sphere of radius \(R\) has a uniformly positive
charge density \(\rho\). As a result of this uniform charge distribution
there is a finite value of electric potential at the centre of the
sphere, at the surface of the sphere and also at a point outside the
sphere. The electric potential at infinite is zero.

{[}2012{]}

Statement -1 When a charge \(q\) is taken from the centre to the surface
of the sphere its potential energy changes by
\(\frac{\text{qρ}}{3\varepsilon_{0}}\).

Statement-2 The electric field at a distance \(r(r < R)\) from the
centre of the sphere is \(\frac{\text{ρr}}{3\varepsilon_{0}}\).

(1) Statement 1 is true, Statement 2 is true; Statement 2 is not the
correct explanation of statement 1 .

(2) Statement 1 is true Statement 2 is false.

(3) Statement 1 is false Statement 2 is true.

(4) Statement 1 is true, Statement 2 is true, Statement 2 is the correct
explanation of Statement 1

",Electrostatics and Capacitor
1104," Two positive charges of magnitude ' \(q\) ' are placed, at the ends
of a side (side 1 ) of a square of side ' \(2a\) '. Two negative charges
of the same magnitude are kept at the other corners. Starting from rest,
if a charge \(Q\) moves from the middle of side 1 to the centre of
square, its kinetic energy at the centre of square is

{[}2011 RS{]}

(1) zero

(2)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{2\text{qQ}}{a}\left( 1 + \frac{1}{\sqrt{5}} \right)\)

(3)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{2\text{qQ}}{a}\left( 1 - \frac{2}{\sqrt{5}} \right)\)

(4)
\(\frac{1}{4\pi\varepsilon_{0}}\frac{2\text{qQ}}{a}\left( 1 - \frac{1}{\sqrt{5}} \right)\)

",Electrostatics and Capacitor
1105," Two points \(P\) and \(Q\) are maintained at the potentials of 10
\(V\) and \(- 4\text{\ }V\), respectively. The work done in moving 100
electrons from \(P\) to \(Q\) is:

{[}2009{]}

(1) \(9.60 \times 10^{- 17}\text{\ }J\)

(2) \(- 2.24 \times 10^{- 16}\text{\ }J\)

(3) \(2.24 \times 10^{- 16}\text{\ }J\)

(4) \(- 9.60 \times 10^{- 17}\text{\ }J\)

",Electrostatics and Capacitor
1107," A charged particle ' \(q\) ' is shot towards another charged
particle ' \(Q\) ' which is fixed, with a speed ' \(v\) '. It approaches
' \(Q\) ' upto a closest distance \(r\) and then returns. If \(q\) were
given a speed of ' \(2v\) ' the closest distances of approach would be

{[}2004{]}

(1) \(r/2\)

(2) \(2r\)

(3) \(r\)

(4) \(r/4\)

",Electrostatics and Capacitor
1108," On moving a charge of 20 coulomb by \(2\text{\ }cm,2\text{\ }J\) of
work is done, then the potential difference between the points is

(1) \(0.1\text{\ }V\)

(2) \(8\text{\ }V\)

(3) \(2\text{\ }V\)

(4) \(0.5\text{\ }V\)

",Electrostatics and Capacitor
1109," Two capacitors of capacitances \(C\) and \(2C\) are charged to
potential differences \(V\) and \(2\text{\ }V\), respectively. These are
then connected in parallel in such a manner that the positive terminal
of one is connected to the negative terminal of the other. The final
energy of this configuration is :

{[}Sep. 05, 2020 (I){]}

(1) \(\frac{25}{6}\text{CV}^{2}\)

(2) \(\frac{3}{2}\text{CV}^{2}\)

(3) zero

(4) \(\frac{9}{2}\text{CV}^{2}\)

",Electrostatics and Capacitor
1111," A capacitor \(C\) is fully charged with voltage \(V_{0}\). After
disconnecting the voltage source, it is connected in parallel with
another uncharged capacitor of capacitance \(\frac{C}{2}\). The energy
loss in the process after the charge is distributed between the two
capacitors is :

{[}Sep. 04, 2020 (II){]}

(1) \(\frac{1}{2}CV_{0}^{2}\)

(2) \(\frac{1}{3}CV_{0}^{2}\)

(3) \(\frac{1}{4}CV_{0}^{2}\)

(4) \(\frac{1}{6}CV_{0}^{2}\)

",Electrostatics and Capacitor
1113," A \(5\mu F\) capacitor is charged fully by a \(220\text{\ }V\)
supply. It is then disconnected from the supply and is connected in
series to another uncharged \(2.5\mu F\) capacitor. If the energy change
during the charge redistribution is \(\frac{X}{100}\text{\ }J\) then
value of \(X\) to the nearest integer is_______.

(1) 4

",Electrostatics and Capacitor
1114," A \(10\mu F\) capacitor is fully charged to a potential difference
of \(50\text{\ }V\). After removing the source voltage it is connected
to an uncharged capacitor in parallel. Now the potential difference
across them becomes \(20\text{\ }V\). The capacitance of the second
capacitor is :

{[}Sep. 02, 2020 (II){]}

(1) \(15\mu F\)

(2) \(30\mu F\)

(3) \(20\mu F\)

(4) \(10\mu F\)

",Electrostatics and Capacitor
1115," Effective capacitance of parallel combination of two capacitors
\(C_{1}\) and \(C_{2}\) is \(10\mu F\). When these capacitors are
individually connected to a voltage source of \(1\text{\ }V\), the
energy stored in the capacitor \(C_{2}\) is 4 times that of \(C_{1}\).
If these capacitors are connected in series, their effective capacitance
will be:

{[}8 Jan. 2020 I{]}

(1) \(4.2\mu F\)

(2) \(3.2\mu F\)

(3) \(1.6\mu F\)

(4) \(8.4\mu F\)

",Electrostatics and Capacitor
1118," A \(60\text{pF}\) capacitor is fully charged by a \(20\text{\ }V\)
supply. It is then disconnected from the supply and is connected to
another uncharged \(60\text{pF}\) capacitor in parallel. The
electrostatic energy that is lost in this process by the time the charge
is redistributed between them is (in \(\text{nJ})\)____.

(1) 6
 
",Electrostatics and Capacitor
1119," The parallel combination of two air filled parallel plate capacitors
of capacitance \(C\) and \(nC\) is connected to a battery of voltage,
\(V\). When the capacitors are fully charged, the battery is removed and
after that a dielectric material of dielectric constant \(K\) is placed
between the two plates of the first capacitor. The new potential
difference of the combined system is: {[}9 April \(2020II\) {]}

(1) \(\frac{n\text{\ }V}{\text{\ }K + n}\)

(2) \(V\)

(3) \(\frac{V}{K + n}\)

(4) \(\frac{(n + 1)V}{(K + n)}\)

",Electrostatics and Capacitor
1123," A capacitor with capacitance \(5\mu F\) is charged to \(5\mu C\). If
the plates are pulled apart to reduce the capacitance to 2
\(1/4\text{\ }F\), how much work is done?

{[}9 April 2019 I{]}

(1) \(6.25 \times 10^{- 6}\text{\ }J\)

(2) \(3.75 \times 10^{- 6}\text{\ }J\)

(3) \(2.16 \times 10^{- 6}\text{\ }J\)

(4) \(2.55 \times 10^{- 6}\text{\ }J\)

",Electrostatics and Capacitor
1124," Voltage rating of a parallel plate capacitor is \(500\text{\ }V\).
Its dielectric can withstand a maximum electric field of
\(10^{6}\text{\ }V/\) \(m\). The plate area is
\(10^{- 4}{\text{\ }m}^{2}\). What is the dielectric constant if the
capacitance is \(15pF\) ?

{[}8 April 2019 I{]} (given
\(\ ^{'}\ _{0} = 8.86 \times 10^{- 12}C^{2}/\text{Nm}^{2}\) )

(1) \(3.8\)

(2) \(8.5\)

(3) \(4.5\)

(4) \(6.2\)

",Electrostatics and Capacitor
1125," A parallel plate capacitor has \(1\mu F\) capacitance. One of its
two plates is given \(+ 2\mu C\) charge and the other plate,
\(+ 4\mu C\) charge. The potential difference developed across the
capacitor is:

(1) \(3\text{\ }V\)

(2) \(1\text{\ }V\)

(3) 5V

(4) 2V

",Electrostatics and Capacitor
1127," A parallel plate capacitor with plates of area \(1{\text{\ }m}^{2}\)
each, are at a separation of \(0.1\text{\ }m\). If the electric field
between the plates is \(100\text{\ }N/C\), the magnitude of charge on
each plate is :

\(\left( \right.\ \) Take
\(\left. \  \in_{0} = 8.85 \times 10^{- 12}\frac{C^{2}}{\text{\ }N - M^{2}} \right)\ \)
{[}12 Jan. 2019 II{]}

(1) \(7.85 \times 10^{- 10}C\)

(2) \(6.85 \times 10^{- 10}C\)

(3) \(8.85 \times 10^{- 10}C\)

(4) \(9.85 \times 10^{- 10}C\)

",Electrostatics and Capacitor
1131," A parallel plate capacitor having capacitance \(12pF\) is charged by
a battery to a potential difference of \(10\text{\ }V\) between its
plates. The charging battery is now disconnected and a porcelain slab of
dielectric constant \(6.5\) is slipped between the plates. The work done
by the capacitor on the slab is:

{[}10 Jan. \(2019I\) {]}

(1) \(692pJ\)

(2) \(508pJ\)

(3) \(560pJ\)

(4) \(600pJ\)

",Electrostatics and Capacitor
1135," A parallel plate capacitor of capacitance \(90pF\) is connected to a
battery of emf \(20\text{\ }V\). If a dielectric material of dielectric
constant \(k = \frac{5}{3}\) is inserted between the plates, the
magnitude of the induced charge will be:

{[}2018{]}

(1) \(1.2nC\)

(2) \(0.3nC\)

(3) \(2.4nC\)

(4) \(0.9nC\)

",Electrostatics and Capacitor
1138," A parallel plate capacitor with area \(200{\text{\ }\text{cm}}^{2}\)
and separation between the plates \(1.5\text{\ }\text{cm}\), is
connected across a battery of emfV. If the force of attraction between
the plates is \(25 \times 10^{-}\) \(\ ^{6}\text{\ }N\), the value of
\(V\) is approximately: {[}Online April 15, 2018{]}
\(\left( \varepsilon_{0} = 8.85 \times 10^{- 12}\frac{C^{2}}{\text{~N.m²~}} \right)\)

(1) \(150\text{\ }V\)

(2) \(100\text{\ }V\)

(3) \(250\text{\ }V\)

(4) \(300\text{\ }V\)

",Electrostatics and Capacitor
1140," A capacitance of \(2\mu F\) is required in an electrical circuit
across a potential difference of \(1.0kV\). A large number of \(1\mu F\)
capacitors are available which can withstand a potential difference of
not more than \(300\text{\ }V\). The minimum number of capacitors
required to achieve this is {[}2017{]}

(1) 24

(2) 32

(3) 2

(4) 16

",Electrostatics and Capacitor
1142," The energy stored in the electric field produced by a metal sphere
is \(4.5\text{\ }J\). If the sphere contains \(4\mu C\) charge, its
radius will be : {[}Take :
\(\frac{1}{4\pi\varepsilon_{0}} = 9 \times 10^{9}\text{\ }N - m^{2}/C^{2}\)
{]}

{[}Online April 8, 2017{]}

(1) \(20\text{\ }\text{mm}\)

(2) \(32\text{\ }\text{mm}\)

(3) \(28\text{\ }\text{mm}\)

(4) \(16\text{\ }\text{mm}\)

",Electrostatics and Capacitor
1145," Three capacitors each of \(4\mu F\) are to be connected in such a
way that the effective capacitance is \(6\mu F\). This can be done by
connecting them :

{[}Online April 9, 2016{]}

(1) all in series

(2) all in parallel

(3) two in parallel and one in series

(4) two in series and one in parallel

",Electrostatics and Capacitor
1148," A parallel plate capacitor is made of two circular plates separated
by a distance \(5\text{\ }\text{mm}\) and with a dielectric of
dialectric constant \(2.2\) between them. When the electric field in the
dielectric is \(3 \times 10^{4}\text{\ }V/m\) the charge density of the
positive plate will be close to:

{[}2014{]}

(1) \(6 \times 10^{- 7}C/m^{2}\)

(2) \(3 \times 10^{- 7}C/m^{2}\)

(3) \(3 \times 10^{4}C/m^{2}\)

(4) \(6 \times 10^{4}C/m^{2}\)

",Electrostatics and Capacitor
1149," The gap between the plates of a parallel plate capacitor of area
\(A\) and distance between plates \(d\), is filled with a dielectric
whose permittivity varies linearly from \(\epsilon_{1}\) at one plate to
\(E_{2}\) at the other. The capacitance of capacitor is:

{[}Online April 19, 2014{]}

(1) \(\epsilon_{0}\left( \epsilon_{1} + \epsilon_{2} \right)A/d\)

(2)
\(\epsilon_{0}\left( \epsilon_{2} + \epsilon_{1} \right)A/2\text{\ }d\)

(3)
\(\epsilon_{0}\text{\ }A/\left\lbrack dln\left( \epsilon_{2}/\epsilon_{1} \right) \right\rbrack\)

(4)
\(\epsilon_{0}\left( \epsilon_{2} - \epsilon_{1} \right)A/\left\lbrack dln\left( \epsilon_{2}/\epsilon_{1} \right) \right\rbrack\)

",Electrostatics and Capacitor
