,text,unit
514," Which of the following complex ions is not expected to absorb
visible light?\\
(1) \(\left\lbrack Ni(CN)_{4} \right\rbrack^{2 -}\)\\
(2)
\(\left\lbrack \text{Cr}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(3)
\(\left\lbrack \text{Fe}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)\\
(4)
\(\left\lbrack \text{Ni}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)

",Co-ordination compounds
515," Crystal field stabilization energy for high spin \(d^{4}\)
octahedral complex is\\
(1) \(- 1.8\Delta_{o}\)\\
(2) \(- 1.6\Delta_{o} + P\)\\
(3) \(- 1.2\Delta_{o}\)\\
(4) \(- 0.6\Delta_{o}\ \)

",Co-ordination compounds
516," Out of
\(\text{TiF}_{6}^{2 -},\text{CoF}_{6}^{3 -},\text{Cu}_{2}\text{Cl}_{2}\)
and \(\text{NiCl}_{4}^{2 -}(Z\) of \(Ti = 22,Co = 27,Cu = 29,Ni = 28)\)
the colourless species are\\
(1) \(\text{Cu}_{2}\text{Cl}_{2}\) and \(\text{NiCl}_{4}^{2 -}\)\\
(2) \(\text{TiF}_{6}\ ^{2 -}\) and \(\text{Cu}_{2}\text{Cl}_{2}\)\\
(3) \(\text{CoF}_{6}\ ^{3 -}\) and \(\text{NiCl}_{4}\ ^{2 -}\)\\
(4) \(\text{TiF}_{6}\ ^{2 -}\) and \(\text{CoF}_{6}\ ^{3 -}\).

",Co-ordination compounds
517," Which of the following complex ions is expected to absorb visible
light?\\
(1)
\(\left\lbrack Ti(\text{en})_{2}\left( \text{NH}_{3} \right)_{2} \right\rbrack^{4 +}\)\\
(2)
\(\left\lbrack \text{Cr}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(3)
\(\left\lbrack \text{Zn}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{2 +}\)\\
(4)
\(\left\lbrack \text{Sc}\left( H_{2}O \right)_{3}\left( \text{NH}_{3} \right)_{3} \right\rbrack^{3 +}\)\\
{[}At. nos. \(Zn = 30,Sc = 21,Ti = 22,Cr = 24\rbrack\)

",Co-ordination compounds
518," Which of the following complexes exhibits the highest paramagnetic
behaviour?\\
(1) \(\left\lbrack Co(\text{ox})_{2}(OH)_{2} \right\rbrack^{-}\)\\
(2)
\(\left\lbrack \text{Ti}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(3)
\(\left\lbrack V(gly)_{2}(OH)_{2}\left( \text{NH}_{3} \right)_{2} \right\rbrack^{+}\)\\
(4)
\(\left\lbrack Fe(\text{en})(\text{bpy})\left( \text{NH}_{3} \right)_{2} \right\rbrack^{2 +}\)\\
where \(\text{gly} =\) glycine, \(\text{en} =\) ethylenediamine and bpy
\(=\) bipyridyl moities. (At. nos. \(Ti = 22,\text{\ }V = 23\),
\(Fe = 26,Co = 27\) )

",Co-ordination compounds
519," In which of the following coordination entities the magnitude of
\(\Delta_{o}\) (CFSE in octahedral field) will be maximum?\\
(1) \(\left\lbrack Co(CN)_{6} \right\rbrack^{3 -}\)\\
(2)
\(\left\lbrack \text{Co}\left( C_{2}O_{4} \right)_{3} \right\rbrack^{3 -}\)\\
(3)
\(\left\lbrack \text{Co}\left( H_{2}O \right)_{6} \right\rbrack^{3 +}\)\\
(4)
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(At. No. Co =27)

",Co-ordination compounds
520," The \(d\) electron configurations of
\(\text{Cr}^{2 +},\text{Mn}^{2 +},\text{Fe}^{2 +}\) and
\(\text{Ni}^{2 +}\) are \(3d^{4},3d^{5},3d^{6}\) and \(3d^{8}\)
respectively. Which one of the following aqua complexes will exhibit the
minimum paramagnetic behaviour?\\
(1)
\(\left\lbrack \text{Fe}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)\\
(2)
\(\left\lbrack \text{Ni}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)\\
(3)
\(\left\lbrack \text{Cr}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)\\
(4)
\(\left\lbrack \text{Mn}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\).\\
(At. No. \(Cr = 24,Mn = 25,Fe = 26,Ni = 28\) )

",Co-ordination compounds
521,"
\(\left\lbrack \text{Cr}\left( H_{2}O \right)_{6} \right\rbrack\text{Cl}_{3}\)
(At. no. of \(Cr = 24\) ) has a magnetic moment of \(3.83\) B.M. The
correct distribution of \(3d\) electrons in the chromium of the complex
is\\
(1) \(3d_{\text{xy}}^{1},3d_{\text{yz}}^{1},3d_{z}^{1}\)\\
(2)
\(3d_{\left( x^{2} - y^{2} \right)}^{1},3d_{z^{2}}^{1},3d_{\text{xz}}^{1}\)\\
(3)
\(3d_{\text{xy}}^{1},3d_{\left( x^{2} - y^{2} \right)}^{1},3d_{\text{yz}}^{1}\)\\
(4) \(3d_{\text{xy}}^{1},3d_{\text{yz}}^{1},3d_{\text{xz}}^{1}\)

",Co-ordination compounds
522," Which one of the following is an inner orbital complex as well as
diamagnetic in behaviour?\\
(1)
\(\left\lbrack \text{Zn}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{2 +}\)\\
(2)
\(\left\lbrack \text{Cr}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(3)
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)\\
(4)
\(\left\lbrack \text{Ni}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{2 +}\)\\
(Atomic number : \(Zn = 30,Cr = 24\), Co \(= 27\), \(Ni = 28)\)

",Co-ordination compounds
523," Among
\(\left\lbrack Ni(CO)_{4} \right\rbrack,\left\lbrack Ni(CN)_{4} \right\rbrack^{2 -},\left\lbrack \text{NiCl}_{4} \right\rbrack^{2 -}\)
species, the hybridisation states at the \(\text{Ni}\) atom are,
respectively\\
(1) \(sp^{3},\text{ds}p^{2},\text{ds}p^{2}\)\\
(2) \(sp^{3},\text{ds}p^{2},sp^{3}\)\\
(3) \(sp^{3},sp^{3},\text{ds}p^{2}\)\\
(4) \(\text{ds}p^{2},sp^{3},sp^{3}\).\\
{[}Atomic number of \(Ni = 28\) {]}

",Co-ordination compounds
524," \(\text{CN}^{-}\)is a strong field ligand. This is due to the fact
that\\
(1) it carries negative charge\\
(2) it is a pseudohalide\\
(3) it can accept electrons from metal species\\
(4) it forms high spin complexes with metal species.

",Co-ordination compounds
525," Considering \(H_{2}O\) as a weak field ligand, the number of
unpaired electrons in
\(\left\lbrack \text{Mn}\left( H_{2}O \right)_{6} \right\rbrack^{2 +}\)
will be (atomic number of \(Mn = 25\) )\\
(1) three\\
(2) five\\
(3) two\\
(4) four.

",Co-ordination compounds
526," In an octahedral structure, the pair of \(d\) orbitals involved in
\(d^{2}sp^{3}\) hybridisation is\\
(1) \(d_{x^{2} - y^{2}},d_{z^{2}}\)\\
(2) \(d_{\text{xz}},d_{x^{2} - y^{2}}\)\\
(3) \(d_{z^{2}},d_{\text{xz}}\)\\
(4) \(d_{\text{xy}},d_{\text{yz}}\).

",Co-ordination compounds
527," The number of unpaired electrons in the complex ion
\(\left\lbrack \text{CoF}_{6} \right\rbrack^{3 -}\) is\\
(1) 2\\
(2) 3\\
(3) 4\\
(4) zero\\
(Atomic no. : Co \(= 27\) )

",Co-ordination compounds
528," Atomic number of \(\text{Cr}\) and \(\text{Fe}\) are respectively 24
and 26 , which of the following is paramagnetic with the spin of
electron?\\
(1) \(\left\lbrack Cr(CO)_{6} \right\rbrack\)\\
(2) \(\left\lbrack Fe(CO)_{5} \right\rbrack\)\\
(3) \(\left\lbrack Fe(CN)_{6} \right\rbrack^{4 -}\)\\
(4)
\(\left\lbrack \text{Cr}\left( \text{NH}_{3} \right)_{6} \right\rbrack^{3 +}\)

",Co-ordination compounds
529," Which statement is incorrect?\\
(1) \(Ni(CO)_{4}\) - tetrahedral, paramagnetic\\
(2) \(\left\lbrack Ni(CN)_{4} \right\rbrack^{2 -}\) - square planar,
diamagnetic\\
(3) \(Ni(CO)_{4}\) - tetrahedral, diamagnetic\\
(4) \(\left\lbrack \text{NiCl}_{4} \right\rbrack^{2 -}\) - tetrahedral,
paramagnetic

",Co-ordination compounds
530," 6 Bonding in Metal Carbonyls\\
Iron carbonyl, \(Fe(CO)_{5}\) is\\
(1) tetranuclear\\
(2) mononuclear\\
(3) trinuclear\\
(4) dinuclear.

",Co-ordination compounds
531," An example of a sigma bonded organometallic compound is\\
(1) Grignard's reagent\\
(2) ferrocene\\
(3) cobaltocene\\
(4) ruthenocene.

",Co-ordination compounds
532," Which of the following has longest \(C - O\) bond length? (Free
\(C - O\) bond length in \(\text{CO}\) is \(1.128\text{Å}\) A.)\\
(1) \(\left\lbrack Fe(CO)_{4} \right\rbrack^{2 -}\)\\
(2) \(\left\lbrack Mn(CO)_{6} \right\rbrack^{+}\)\\
(3) \(Ni(CO)_{4}\)\\
(4) \(\left\lbrack Co(CO)_{4} \right\rbrack^{-}\)

",Co-ordination compounds
533," Which of the following carbonyls will have the strongest \(C - O\)
bond?\\
(1) \(Mn(CO)_{6}\ ^{+}\)\\
(2) \(Cr(CO)_{6}\)\\
(3) \(V(CO)_{6}\ ^{-}\)\\
(4) \(Fe(CO)_{5}\)

",Co-ordination compounds
534," Which of the following does not have a metal carbon bond?\\
(1) \(\text{Al}\left( \text{OC}_{2}H_{5} \right)_{3}\)\\
(2) \(C_{2}H_{5}\text{MgBr}\)\\
(3)
\(K\left\lbrack \text{Pt}\left( C_{2}H_{4} \right)\text{Cl}_{3} \right\rbrack\)\\
(4) \(Ni(CO)_{4}\)

",Co-ordination compounds
535," Among the following which is not the \(\pi\)-bonded organometallic
compound?\\
(1)
\(K\left\lbrack \text{PtCl}_{3}\left( \eta^{2} - C_{2}H_{4} \right) \right\rbrack\)\\
(2) \(\text{Fe}\left( \eta^{5} - C_{5}H_{5} \right)_{2}\)\\
(3) \(\text{Cr}\left( \eta^{6} - C_{6}H_{6} \right)_{2}\)\\
(4) \(\left( \text{CH}_{3} \right)_{4}\text{Sn}\)

",Co-ordination compounds
536," Which of the following organometallic compounds is \(\sigma\) and
\(\pi\)-bonded?\\
(1)
\(\left\lbrack \text{Fe}\left( \eta^{5} - C_{5}H_{5} \right)_{2} \right\rbrack\)\\
(2)
\(K\left\lbrack \text{PtCl}_{3}\left( \eta^{2} - C_{2}H_{4} \right) \right\rbrack\)\\
(3) \(\left\lbrack Co(CO)_{5}\text{NH}_{3} \right\rbrack^{2 +}\)\\
(4) \(\text{Fe}\left( \text{CH}_{3} \right)_{3}\)

",Co-ordination compounds
537," Shape of \(Fe(CO)_{5}\) is\\
(1) octahedral\\
(2) square planar\\
(3) trigonal bipyramidal

(4) square pyramidal.

",Co-ordination compounds
538," In metal carbonyl having general formula \(M(CO)_{x}\) where \(M =\)
metal, \(x = 4\) and the metal is bonded to\\
(1) carbon and oxygen

(2) \(C \equiv O\)\\
(3) oxygen\\
(4) carbon.

",Co-ordination compounds
539," Which of the following complexes is used to be as an anticancer
agent?\\
(1) mer-
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{3}\text{Cl}_{3} \right\rbrack\)

(2) cis-
\(\left\lbrack \text{PtCl}_{2}\left( \text{NH}_{3} \right)_{2} \right\rbrack\)\\
(3) cis
\(- K_{2}\left\lbrack \text{PtCl}_{2}\text{Br}_{2} \right\rbrack\)\\
(4) \(\text{Na}_{2}\text{CoCl}_{4}\)

",Co-ordination compounds
540," Copper sulphate dissolves in excess of \(\text{KCN}\) to give\\
(1) \(Cu(CN)_{2}\)\\
(2) \(\text{CuCN}\)\\
(3) \(\left\lbrack Cu(CN)_{4} \right\rbrack^{3 -}\)\\
(4) \(\left\lbrack Cu(CN)_{4} \right\rbrack^{2 -}\ \)

",Co-ordination compounds
541," In the silver plating of copper,
\(K\left\lbrack Ag(CN)_{2} \right\rbrack\) is used instead of
\(\text{AgNO}_{3}\). The reason is\\
(1) a thin layer of \(\text{Ag}\) is formed on \(\text{Cu}\)\\
(2) more voltage is required\\
(3) \(\text{Ag}^{+}\)ions are completely removed from solution\\
(4) less availability of \(\text{Ag}^{+}\)ions, as \(\text{Cu}\) cannot
displace Ag from \(\left\lbrack Ag(CN)_{2} \right\rbrack^{-}\)ion.

",Co-ordination compounds
542," \(\text{CuSO}_{4}\) when reacts with \(\text{KCN}\) forms
\(\text{CuCN}\), which is insoluble in water. It is soluble in excess of
\(\text{KCN}\), due to formation of the following complex\\
(1) \(K_{2}\left\lbrack Cu(CN)_{4} \right\rbrack\)\\
(2) \(K_{3}\left\lbrack Cu(CN)_{4} \right\rbrack\)\\
(3) \(\text{CuCN}_{2}\)\\
(4) \(\text{Cu}\left\lbrack KCu(CN)_{4} \right\rbrack\)

",Co-ordination compounds
543," Hypo is used in photography to\\
(1) reduce \(\text{AgBr}\) grains to metallic silver\\
(2) convert metallic silver to silver salt\\
(3) remove undecomposed silver bromide as a soluble complex\\
(4) remove reduced silver.

",Co-ordination compounds
544," \(Sc(Z = 21)\) is a transition element but \(Zn(Z = 30)\) is not
because\\
(1) both \(\text{Sc}^{3 +}\) and \(\text{Zn}^{2 +}\) ions are colourless
and form white compounds\\
(2) in case of Sc, \(3d\) orbitals are partially filled but in
\(\text{Zn}\) these are filled\\
(3) last electron is assumed to be added to \(4s\) level in case of
\(\text{Zn}\)\\
(4) both Sc and Zn do not exhibit variable oxidation states \(\ \)

",d and f Block Elements
545," Which of the following ions has electronic configuration
\(\lbrack Ar\rbrack 3d^{6}\) ?\\
(1) \(\text{Ni}^{3 +}\)\\
(2) \(\text{Mn}^{3 +}\)\\
(3) \(\text{Fe}^{3 +}\)\\
(4) \(\text{Co}^{3 +}\)\\
(At. nos. \(Mn = 25,Fe = 26,Co = 27,Ni = 28\) )

",d and f Block Elements
546," Among the following series of transition metal ions, the one where
all metal ions have \(3d^{2}\) electronic configuration is\\
{[}At. nos. \(Ti = 22,\text{\ }V = 23,Cr = 24,Mn = 25\) {]}\\
(1) \(\text{Ti}^{3 +},V^{2 +},\text{Cr}^{3 +},\text{Mn}^{4 +}\)\\
(2) \(\text{Ti}^{+},V^{4 +},\text{Cr}^{6 +},\text{Mn}^{7 +}\)\\
(3) \(\text{Ti}^{4 +},V^{3 +},\text{Cr}^{2 +},\text{Mn}^{3 +}\)\\
(4) \(\text{Ti}^{2 +},V^{3 +},\text{Cr}^{4 +},\text{Mn}^{5 +}\)

",d and f Block Elements
547," Which of the following configuration is correct for iron?\\
(1) \(1s^{2}2s^{2}2p^{6}3s^{2}3p^{6}4s^{2}3d^{7}\)

(2) \(1s^{2}2s^{2}2p^{6}3s^{2}3p^{6}4s^{2}3d^{5}\)\\
(3) \(1s^{2}2s^{2}2p^{6}3s^{2}3p^{6}3d^{5}\)\\
(4) \(1s^{2}2s^{2}2p^{6}3s^{2}3p^{6}4s^{2}3d^{6}\)

",d and f Block Elements
548,"Which of the following has more unpaird d-electrons?\\
(1) \(N^{3 +}\)\\
(2) \(\text{Fe}^{2 +}\)\\
(3) \(\text{Zn}^{+}\)\\
(4) \(\text{Cu}^{+}\)

",d and f Block Elements
549," The electronic configuration of transition elements is exhibited by\\
(1) \(ns^{1}\)\\
(2) \(ns^{2}np^{5}\)\\
(3) \(ns^{2}(n - 1)d^{1 - 10}\)\\
(4) \(ns^{2}(n - 1)d^{10}\)

",d and f Block Elements
550," The electronic configurations of four elements are given below. Which
element does not belong to the same family as others?\\
(1) \(\lbrack Xe\rbrack 4f^{14}5d^{10}6s^{2}\)\\
(2) \(\lbrack Kr\rbrack 4d^{10}5s^{2}\)\\
(3) \(\lbrack Ne\rbrack 3s^{2}3p^{5}\)\\
(4) \(\lbrack Ar\rbrack 3d^{10}4s^{2}\)

",d and f Block Elements
551," Identify the incorrect statement.\\
(1) \(\text{Cr}^{2 +}\left( d^{4} \right)\) is a stronger reducing agent
than \(\text{Fe}^{2 +}\left( d^{6} \right)\) in water.\\
(2) The transition metals and their compounds are known for their
catalytic activity due to their ability to adopt multiple oxidation
states and to form complexes.\\
(3) Interstitial compounds are those that are formed when small atoms
like \(H,C\) or \(N\) are trapped inside the crystal lattices of
metals.\\
(4) The oxidation states of chromium in \(\text{CrO}_{4}^{2 -}\) and
\(\text{Cr}_{2}O_{7}^{2 -}\) are not the same.

",d and f Block Elements
552," The calculated spin only magnetic moment of \(\text{Cr}^{2 +}\) ion
is\\
(1) \(3.87BM\)\\
(2) \(4.90BM\)\\
(3) \(5.92BM\)\\
(4) \(2.84BM\)

",d and f Block Elements
553," Magnetic moment \(2.84\) B.M. is given by (At. nos.
\(Ni = 28,Ti = 22,Cr = 24,Co = 27\) )\\
(1) \(\text{Cr}^{2 +}\)\\
(2) \(\text{Co}^{2 +}\)\\
(3) \(\text{Ni}^{2 +}\)\\
(4) \(\text{Ti}^{3 +}\)

",d and f Block Elements
554," Which of the following processes does not involve oxidation of
iron?\\
(1) Formation of \(Fe(CO)_{5}\) from \(\text{Fe}\).\\
(2) Liberation of \(H_{2}\) from steam by iron at high temperature.\\
(3) Rusting of iron sheets.\\
(4) Decolourisation of blue \(\text{CuSO}_{4}\) solution by iron.

",d and f Block Elements
555," Which of the following statements about the interstitial compounds
is incorrect?\\
(1) They are much harder than the pure metal.\\
(2) They have higher melting points than the pure metal.\\
(3) They retain metallic conductivity.\\
(4) They are chemically reactive.

",d and f Block Elements
556," Identify the alloy containing a non-metal as a constituent in it.\\
(1) Invar\\
(2) Steel\\
(3) Bell metal\\
(4) Bronze

",d and f Block Elements
557," The catalytic activity of transition metals and their compounds is
ascribed mainly to\\
(1) their magnetic behaviour\\
(2) their unfilled \(d\)-orbitals\\
(3) their ability to adopt variable oxidation states\\
(4) their chemical reactivity.

",d and f Block Elements
558," Which one of the following does not correctly represent the correct
order of the property indicated against it?\\
(1) \(Ti < V < Cr < Mn\); increasing number of oxidation states\\
(2) \(\text{Ti}^{3 +} < V^{3 +} < \text{Cr}^{3 +} < \text{Mn}^{3 +}\) :
increasing magnetic moment\\
(3) \(Ti < V < Cr < Mn\) : increasing melting points\\
(4) \(Ti < V < Mn < Cr\) : increasing \(2^{\text{nd~}}\) ionization
enthalpy

",d and f Block Elements
559," Four successive members of the first series of the transition metals
are listed below. For which one of them the standard potential
\(\left( E^{\circ}\ _{M}^{2 +}/M \right)\) value has a positive sign?\\
(1) \(Co(Z = 27)\)\\
(2) \(Ni(Z = 28)\)\\
(3) \(Cu(Z = 29)\)\\
(4) \(Fe(Z = 26)\)

",d and f Block Elements
560," For the four successive transition elements (Cr, Mn, Fe and Co), the
stability of \(+ 2\) oxidation state will be there in which of the
following order?\\
(1) \(Mn > Fe > Cr > Co\) (2) \(Fe > Mn > Co > Cr\)\\
(3) \(Co > Mn > Fe > Cr\ \) (4) \(Cr > Mn > Co > Fe\)\\
(At. nos. \(Cr = 24,Mn = 25,Fe = 26,Co = 27\) )

",d and f Block Elements
561," Which of the following ions will exhibit colour in aqueous
solutions?\\
(1) \(\text{La}^{3 +}(Z = 57)\)\\
(2) \(\text{Ti}^{3 +}(Z = 22)\)\\
(3) \(\text{Lu}^{3 +}(Z = 71)\)\\
(4) \(\text{Sc}^{3 +}(Z = 21)\ \)

",d and f Block Elements
562," Which of the following pairs has the same size?\\
(1) \(\text{Fe}^{2 +},\text{Ni}^{2 +}\)\\
(2) \(\text{Zr}^{4 +},\text{Ti}^{4 +}\)\\
(3) \(\text{Zr}^{4 +},\text{Hf}^{4 +}\)\\
(4) \(\text{Zn}^{2 +},\text{Hf}^{4 +}\ \)

",d and f Block Elements
563," Which one of the elements with the following outer orbital
configurations may exhibit the largest number of oxidation states?\\
(1) \(3d^{5}4s^{1}\)\\
(2) \(3d^{5}4s^{2}\)\\
(3) \(3d^{2}4s^{2}\)\\
(4) \(3d^{3}4s^{2}\)

",d and f Block Elements
564," The correct order of decreasing second ionisation enthalpy of
\(Ti(22),V(23),Cr(24)\) and \(Mn(25)\) is\\
(1) \(Mn > Cr > Ti > V\ \)

(2) \(Ti > V > Cr > Mn\)\\
(3) \(Cr > Mn > V > Ti\)\\
(4) \(V > Mn > Cr > Ti\)

",d and f Block Elements
565," In which of the following pairs are both the ions coloured in
aqueous solution?\\
(At. no. : \(Sc = 21,Ti = 22,Ni = 28,Cu = 29,Co = 27\) )\\
(1) \(\text{Ni}^{2 +},\text{Cu}^{+}\)\\
(2) \(\text{Ni}^{2 +},\text{Ti}^{3 +}\)\\
(3) \(\text{Sc}^{3 +},\text{Ti}^{3 +}\)\\
(4) \(\text{Sc}^{3 +},\text{Co}^{2 +}\)

",d and f Block Elements
566," Four successive members of the first row transition elements are
listed below with their atomic numbers. Which one of them is expected to
have the highest third ionisation enthalpy?\\
(1) Vanadium \((Z = 23)\)\\
(2) Chromium \((Z = 24)\)\\
(3) Manganese \((Z = 25)\)\\
(4) Iron \((Z = 26)\)

",d and f Block Elements
567," The aqueous solution containing which one of the following ions will
be colourless?\\
(Atomic number: \(Sc = 21,Fe = 26,Ti = 22,Mn = 25\) )\\
(1) \(\text{Sc}^{3 +}\)\\
(2) \(\text{Fe}^{2 +}\)\\
(3) \(\text{Ti}^{3 +}\)\\
(4) \(\text{Mn}^{2 +}\)

",d and f Block Elements
568," Which one of the following characteristics of the transition metals
is associated with their catalytic activity?\\
(1) High enthalpy of atomization\\
(2) Paramagnetic behaviour\\
(3) Colour of hydrated ions\\
(4) Variable oxidation states

",d and f Block Elements
569," The basic character of the transition metal monoxides follows the
order (Atomic no's. \(Ti = 22,\text{\ }V = 23,Cr = 24,Fe = 26\) )\\
(1) \(VO > CrO > TiO > FeO\)\\
(2) \(CrO > VO > FeO > TiO\)\\
(3) \(TiO > FeO > VO > CrO\)\\
(4) \(TiO > VO > CrO > FeO\)

",d and f Block Elements
570," Which of the following shows maximum number of oxidation states?\\
(1) \(\text{Cr}\)\\
(2) \(\text{Fe}\)\\
(3) \(\text{Mn}\)\\
(4) V

",d and f Block Elements
571," Which ion is colourless?\\
(1) \(\text{Cr}^{4 +}\)\\
(2) \(\text{Sc}^{3 +}\)\\
(3) \(\text{Ti}^{3 +}\)\\
(4) \(V^{3 +}\)

",d and f Block Elements
572," Bell metal is an alloy of\\
(1) \(Cu + Zn\)\\
(2) \(Cu + Sn\)\\
(3) \(Cu + Pb\)\\
(4) \(Cu + Ni\)

",d and f Block Elements
573," In which of the following compounds transition metal has zero
oxidation state?\\
(1) \(\text{NOClO}_{4}\)\\
(2) \(\text{NH}_{2}\text{NH}_{2}\)\\
(3) \(\text{CrO}_{5}\)\\
(4) \(\left\lbrack Fe(CO)_{5} \right\rbrack\)

",d and f Block Elements
574," Which one of the following ionic species will impart colour to an
aqueous solution?\\
(1) \(\text{Zn}^{2 +}\)\\
(2) \(\text{Cu}^{+}\)\\
(3) \(\text{Ti}^{4 +}\)\\
(4) \(\text{Cr}^{3 +}\)

",d and f Block Elements
